Kepler ID,Teff
6289748,5397
6289756,4542
6289782,6638
6289807,5855
6289852,6386
6289892,5669
6289897,6236
6289920,5606
6289950,5597
6289956,5816
6289985,5434
6289991,6361
6290000,4916
6290048,4769
6290049,4583
6290078,6056
6290130,5643
6290158,5788
6290163,5489
6290194,5720
6290203,4555
6290222,5558
6290276,5315
6290310,6076
6290321,5746
6290338,5389
6290358,5712
6290377,6301
6290382,7016
6290384,5823
6290397,5901
6290411,7259
6290452,5299
6290459,5274
6290467,6157
6290473,5950
6290491,6382
6290496,5644
6290523,5906
6290527,5005
6290547,5210
6290589,8361
6290618,5961
6290627,5034
6290632,4588
6290636,5991
6290648,7758
6290654,6089
6290663,5500
6290676,5195
6290688,6261
6290740,6342
6290744,6194
6290770,5239
6290781,6087
6290785,5340
6290789,4087
6290792,5305
6290800,5237
6290811,3689
6290825,5327
6290828,4940
6290862,4797
6290877,7808
6290880,5232
6290886,4818
6290888,5335
6290894,5028
6290908,7048
6290935,6298
6290937,4868
6290974,4570
6290993,6506
6290995,5834
6291000,6152
6291023,5673
6291033,5935
6291048,6094
6291065,6203
6291079,6201
6291091,4933
6291110,
6291128,5023
6291143,4626
6291149,4857
6291154,5307
6291198,5960
6291239,5840
6291327,5268
6291397,5662
6291425,
6291449,5943
6291452,5793
6291458,5007
6291472,5382
6291473,7036
6291548,5629
6291564,
6291637,5166
6291653,5236
6291654,6384
6291678,6033
6291694,6181
6291710,4808
6291715,4471
6291725,5280
6291729,4447
6291732,5925
6291754,5677
6291837,6054
6291839,4976
6291891,5474
6291906,5943
6291911,5295
6291946,5269
6291961,5711
6291983,5579
6291991,5738
6292005,5983
6292015,6019
6292027,6088
6292035,
6292057,6237
6292112,6244
6292117,5372
6292128,4702
6292134,
6292151,4846
6292162,5636
6292167,5913
6292175,6111
6292193,6346
6292197,5646
6292231,5877
6292260,5575
6292264,5736
6292294,5611
6292310,5662
6292323,5641
6292325,5156
6292330,5786
6292336,4838
6292340,4791
6292343,6026
6292367,4811
6292372,4800
6292373,6270
6292374,6478
6292398,7519
6292426,5744
6292447,5672
6292452,6786
6292490,5401
6292506,5458
6292574,5121
6292591,6431
6292596,5132
6292598,4615
6292615,
6292619,4915
6292632,4902
6292673,4665
6292687,6293
6292716,4589
6292725,5905
6292732,5627
6292785,6229
6292799,
6292803,6329
6292831,5742
6292833,4793
6292852,5220
6292855,5934
6292873,5152
6292882,6010
6292907,5716
6292925,8159
6292948,5918
6292949,6359
6292970,5106
6292976,
6292987,
6293014,4906
6293045,6966
6293104,5528
6293109,4779
6293128,6008
6293130,
6293137,5389
6293167,11189
6293199,5279
6293201,5819
6293204,6032
6293224,5246
6293236,4940
6293266,8305
6293275,5676
6293279,5404
6293287,6471
6293376,6218
6293407,6456
6293478,5868
6293484,5221
6293500,5145
6293545,5046
6293595,5964
6293605,4629
6293606,5753
6293629,5035
6293658,6785
6293661,5942
6293672,6078
6293677,6304
6293695,4912
6293700,5329
6293745,5625
6293759,6433
6293767,5005
6293770,5688
6293773,6035
6293807,5503
6293814,5381
6293828,6233
6293844,5145
6293846,6209
6293850,4840
6293852,6022
6293855,5172
6293860,5803
6293862,
6293867,5041
6293877,5698
6293887,5795
6293911,6138
6293924,5303
6293929,4934
6293933,5533
6293941,6407
6293950,5127
6293976,4904
6294018,6579
6294042,6285
6294043,5410
6294047,6169
6294051,5242
6294099,10389
6294105,5572
6294114,6197
6294176,6105
6294192,5306
6294208,4328
6294244,6403
6294290,
6294343,6488
6294401,4666
6294413,5376
6294430,5335
6294440,5840
6294443,5054
6294446,5944
6294447,4504
6294455,4581
6294461,5630
6294540,5344
6294544,5845
6294556,
6294620,
6294626,6199
6294638,5130
6294647,4597
6294656,5562
6294693,5704
6294696,4804
6294702,5797
6294708,4654
6294725,5479
6294754,5735
6294814,5759
6294819,5718
6294847,5023
6294859,5821
6294889,8305
6294906,5397
6294907,4806
6294911,5622
6294917,4825
6294922,5376
6294932,3372
6295047,5016
6295084,5917
6295119,6147
6295154,5651
6295169,6207
6295173,5094
6295212,4689
6295222,5171
6295264,6332
6295343,5545
6295350,6559
6295412,5738
6295476,6444
6295555,5704
6300348,5843
6300706,5732
6300791,5574
6300830,5948
6300837,6947
6300962,4854
6300993,5187
6301007,5825
6301019,5228
6301030,5727
6301035,5848
6301046,5353
6301105,5314
6301107,5624
6301132,7891
6301140,
6301204,5983
6301215,5129
6301235,6035
6301238,4524
6301281,5643
6301287,6459
6301289,
6301292,5726
6301297,6111
6301314,5051
6301329,4979
6301352,5770
6301412,
6301428,5717
6301448,4906
6301466,5058
6301520,6098
6301644,6019
6301663,5221
6301722,5843
6301745,6791
6301749,5128
6301764,5316
6301789,5749
6301898,5813
6301945,4671
6301965,6879
6301976,3877
6302008,5475
6302033,5273
6302051,8041
6302110,5012
6302176,5489
6302177,6638
6302209,5356
6302241,5522
6302282,4120
6302332,6072
6302347,4651
6302476,6017
6302491,5364
6302501,4037
6302523,4448
6302534,
6302576,7002
6302588,5116
6302589,7467
6302592,7737
6302593,5587
6302655,7884
6302699,6268
6302714,5331
6302777,6134
6302799,5728
6302810,6700
6302829,
6302844,5820
6302852,4657
6302902,5541
6302903,6589
6302909,5443
6303004,5054
6303042,5758
6303052,6196
6303107,5635
6303110,6190
6303119,6477
6303121,5011
6303124,
6303132,4969
6303142,4972
6303155,5669
6303170,5850
6303173,5270
6303189,3204
6303203,5008
6303207,5700
6303209,5940
6303230,5083
6303235,6298
6303249,5688
6303292,5306
6303327,4743
6303333,6018
6303365,5292
6303402,5416
6303436,6242
6303460,5793
6303519,6226
6303539,5562
6303574,4825
6303579,5553
6303633,5533
6303643,5064
6303679,6133
6303699,4850
6303751,4538
6303810,5143
6303842,4804
6303845,5659
6303854,4974
6303937,5264
6303967,5176
6303971,4833
6304002,6525
6304015,5568
6304081,4927
6304167,5692
6304264,4260
6304294,5592
6304308,5667
6304344,5914
6304420,7282
6304421,5835
6304528,5537
6304560,5618
6304644,5340
6304664,
6304676,4853
6304807,4788
6304869,6354
6304895,4671
6304911,3216
6304950,5106
6304993,4612
6305001,4296
6305012,6104
6305017,4532
6305029,5571
6305037,5547
6305108,5541
6305118,4906
6305128,4126
6305161,3933
6305162,5298
6305165,4713
6305188,5352
6305192,5347
6305211,6837
6305241,5237
6305248,
6305263,5683
6305269,4968
6305301,4705
6305324,6298
6305367,5054
6305369,5573
6305378,5416
6305428,5683
6305468,5347
6305531,4922
6305535,5988
6305564,6538
6305570,5427
6305572,9130
6305589,4432
6305614,4979
6305617,4631
6305644,6776
6305665,5742
6305675,3902
6305687,5696
6305709,4798
6305721,4591
6305734,5230
6305819,5672
6305824,
6305828,5259
6305832,5358
6305855,4740
6305859,5053
6305885,5619
6305938,5942
6305941,5607
6306015,4507
6306033,5003
6306046,4089
6306070,4276
6306122,5214
6306123,5503
6306187,4585
6306269,5772
6306291,4430
6306295,5894
6306321,3202
6306440,4106
6306451,5178
6306482,5103
6306519,5329
6306541,4484
6306542,5295
6306562,
6306590,
6306623,4478
6306632,4315
6306683,5895
6306684,5402
6306718,5896
6306728,5258
6306744,4789
6306827,5509
6306891,3735
6306896,6822
6306911,
6306929,5097
6306941,6279
6306952,4780
6307000,4790
6307013,5896
6307062,5141
6307063,5385
6307077,4697
6307083,4992
6307086,6075
6307132,4695
6307136,5208
6307167,5442
6307198,4828
6307243,8809
6307289,5659
6307290,5486
6307298,5494
6307299,5774
6307324,5297
6307325,5036
6307328,5339
6307405,6234
6307430,5657
6307459,6632
6307521,5093
6307537,
6307569,6296
6307573,4744
6307578,4659
6307686,3989
6307725,4745
6307746,5909
6307767,5824
6307812,5486
6307893,5304
6307912,6465
6307920,3657
6307957,
6307968,5569
6307986,4219
6308030,4305
6308036,5319
6308068,4085
6308112,5791
6308150,4480
6308164,5725
6308184,4223
6308237,3188
6308250,
6308258,6102
6308317,
6308319,4913
6308323,
6308416,9153
6308420,4079
6308539,5295
6308543,3216
6308588,5709
6308589,4265
6308642,5333
6308663,4815
6308686,5476
6308708,4850
6308711,6185
6308786,5306
6308793,6368
6308802,5657
6308822,4554
6308897,5586
6308901,5477
6308964,5604
6308973,4390
6309042,5284
6309065,5126
6309087,5933
6309129,7501
6309148,4147
6309156,5700
6309157,6173
6309164,5341
6309175,6101
6309193,5367
6309206,5399
6309230,5789
6309238,5713
6309247,5313
6309264,5204
6309307,4839
6309310,5362
6309422,5350
6309438,5066
6309442,5879
6309450,4593
6309488,4737
6309517,6203
6309545,5304
6309549,4707
6309602,5905
6309619,4676
6309641,5795
6309693,5086
6309715,4758
6309719,4703
6309744,5283
6309763,6122
6309862,4785
6309865,4560
6309896,5650
6309945,5583
6309947,4570
6309965,5511
6309972,5461
6309988,5575
6310007,5037
6310017,6369
6310071,4102
6310092,3730
6310107,3653
6310112,5439
6310128,3903
6310192,5613
6310219,4645
6310235,4337
6310248,4594
6310258,4900
6310265,3730
6310279,5038
6310290,5827
6310309,5753
6310314,5725
6310345,
6310397,7098
6310413,4953
6310414,9423
6310457,5553
6310491,5547
6310613,4809
6310616,5336
6310627,6374
6310629,5991
6310636,5513
6310665,5211
6310699,5311
6310731,5366
6310734,4233
6310790,5881
6310795,5551
6310829,5210
6310846,4290
6310856,5334
6310862,5905
6310866,5606
6310874,
6310885,4687
6310898,5318
6310904,5313
6310929,5989
6310979,
6311002,6170
6311012,5346
6311047,5482
6311076,6803
6311089,4330
6311095,6070
6311163,5469
6311168,4298
6311205,5054
6311267,5530
6311283,4664
6311285,5733
6311291,5430
6311359,4389
6311366,4507
6311374,4228
6311379,5349
6311382,6055
6311518,4595
6311520,6177
6311552,4763
6311564,7469
6311620,4007
6311637,5534
6311642,5648
6311645,6206
6311649,7550
6311650,5945
6311681,5500
6311775,5837
6311778,5708
6311817,5568
6311891,5284
6311924,
6311927,5812
6311979,5950
6311997,4350
6312100,5462
6312105,3945
6312112,4672
6312171,5480
6312203,5938
6312207,5831
6312216,4578
6312252,
6312268,5794
6312296,
6312314,5617
6312317,5331
6312319,5652
6312343,5685
6312422,5347
6312444,5695
6312478,4591
6312503,4791
6312521,5095
6312534,4897
6312568,5614
6312639,5530
6312643,6258
6312653,5339
6312664,5315
6312685,5516
6312733,5772
6312738,4262
6312787,
6312824,5428
6312858,4124
6312861,4231
6312863,6152
6312885,5524
6312933,4032
6312937,4292
6312950,4798
6312959,5615
6313013,4752
6313028,5824
6313076,5482
6313117,5597
6313167,5439
6313197,5475
6313219,5940
6313267,6094
6313273,4110
6313305,5911
6313347,
6313425,5549
6313426,6124
6313490,4984
6313589,5642
6313603,4706
6313680,5880
6313725,4957
6313828,5528
6313843,6611
6313849,6353
6313891,6079
6313922,3919
6313985,4552
6314107,5525
6314114,6450
6314125,5379
6314137,6148
6314173,7073
6314177,5744
6314180,5219
6314185,5709
6314205,5680
6314242,5999
6314245,
6314380,5946
6314433,5801
6314437,5404
6314439,6018
6314462,5883
6314475,6578
6314490,5197
6314495,5532
6314541,5433
6314597,4787
6314631,5518
6314677,5141
6314746,5978
6314765,6119
6341607,5909
6341761,5660
6341766,4932
6341792,5130
6341835,5351
6341847,5939
6341857,5049
6341876,5898
6341899,5742
6341932,6706
6341965,5953
6341990,4717
6342027,5766
6342053,5508
6342140,5572
6342144,5787
6342145,5426
6342154,5376
6342164,5650
6342201,4670
6342239,5574
6342260,
6342263,4307
6342272,4362
6342308,5533
6342333,5491
6342380,
6342382,5431
6342398,
6342431,5360
6342437,4935
6342455,5891
6342486,4757
6342487,5531
6342504,4895
6342517,5028
6342520,4035
6342566,
6342685,4815
6342717,4271
6342758,4973
6342767,5094
6342770,4627
6342827,
6342871,5927
6342904,5793
6342968,5589
6342980,
6343036,5546
6343039,5700
6343064,5254
6343069,4026
6343133,5449
6343158,5425
6343170,5917
6343174,5384
6343190,5205
6343222,4641
6343295,5742
6343314,5356
6343322,4520
6343339,
6343357,5638
6343359,5363
6343360,4275
6343390,5054
6343402,5452
6343410,4010
6343415,5399
6343445,4478
6343492,5262
6343503,5178
6343506,5715
6343511,5409
6343540,5839
6343543,4830
6343576,4948
6343587,5630
6343608,4940
6343632,6288
6343638,5488
6343644,5458
6343707,5421
6343726,4180
6343817,6311
6343818,4842
6343819,5466
6343897,
6344126,5672
6344177,5599
6344224,5661
6344248,
6344274,5143
6344281,4797
6344317,5678
6344375,4436
6344379,5238
6344405,4919
6344429,6816
6344431,
6344453,4408
6344463,5604
6344499,5012
6344551,5856
6344558,5578
6344575,5618
6344595,5644
6344649,5672
6344679,4880
6344693,5800
6344730,5642
6344738,
6344749,3968
6344785,6354
6344812,5498
6344831,5678
6344851,5793
6344908,5880
6344911,
6344973,5560
6344983,
6345002,5896
6345039,5577
6345048,3736
6345050,5740
6345093,5183
6345102,4976
6345119,5444
6345132,5583
6345145,4780
6345154,
6345155,5917
6345159,4030
6345165,5394
6345207,3963
6345239,5996
6345274,5658
6345286,5050
6345296,5010
6345306,5723
6345336,5854
6345362,3572
6345411,5685
6345436,5973
6345456,4841
6345474,4667
6345484,
6345503,4579
6345536,5814
6345537,4960
6345550,4156
6345555,4872
6345591,5708
6345596,5780
6345607,6674
6345630,6105
6345659,6121
6345700,4191
6345718,4371
6345732,6020
6345740,5988
6345757,5609
6345758,5430
6345766,5803
6345773,4883
6345777,5908
6345782,5282
6345783,5249
6345787,4984
6345835,
6345850,5694
6345851,4142
6345853,5296
6345888,5328
6345893,5687
6345900,5540
6345910,4069
6345913,5718
6345939,5473
6345946,5593
6345978,6803
6345980,5556
6345984,5533
6345991,4650
6346028,5814
6346065,5797
6346105,5653
6346107,5579
6346119,5287
6346132,5324
6346135,5369
6346152,5288
6346175,5229
6346186,5718
6346191,5808
6346208,5222
6346222,5692
6346247,4932
6346249,5818
6346274,5499
6346275,4929
6346298,5382
6346443,4748
6346461,
6346513,5642
6346517,4911
6346519,4374
6346532,4890
6346537,3201
6346546,
6346550,5187
6346553,4299
6346554,5226
6346590,5451
6346625,5751
6346674,6407
6346698,
6346702,5634
6346713,5646
6346720,5931
6346721,5526
6346734,5979
6346757,5305
6346772,5648
6346777,5114
6346785,5005
6346809,5445
6346830,5582
6346865,5776
6346877,5334
6346886,5604
6346894,5639
6346896,5497
6346924,5053
6346966,5728
6346977,4837
6347007,5374
6347051,5670
6347059,5370
6347063,5656
6347067,5200
6347096,5591
6347098,
6347103,5761
6347175,
6347186,6230
6347192,4635
6347201,6303
6347205,5980
6347218,5098
6347230,5144
6347252,5928
6347257,5215
6347258,
6347268,5822
6347274,5621
6347289,4109
6347299,5825
6347310,5817
6347314,5058
6347338,4816
6347340,6342
6347390,5847
6347423,4805
6347434,3910
6347462,6404
6347470,5460
6347477,5240
6347499,6007
6347508,5719
6347516,4635
6347518,5046
6347606,5561
6347615,5224
6347621,5827
6347643,6270
6347656,5414
6347662,6200
6347687,5678
6347699,5688
6347740,4593
6347769,5693
6347777,6186
6347794,5856
6347797,
6347809,6140
6347829,5849
6347830,6014
6347838,5420
6347843,5784
6347864,3915
6347880,5173
6347888,5783
6347890,5707
6347896,6347
6347931,5610
6347954,5591
6347986,3878
6348031,5938
6349730,5402
6349847,5824
6349865,6470
6349881,5269
6349910,5427
6349923,5397
6349951,4908
6349988,5466
6349999,4951
6350002,5177
6350020,5592
6350031,6061
6350070,4885
6350075,5143
6350087,5796
6350088,5583
6350119,5938
6350140,5448
6350145,5258
6350159,5418
6350167,5591
6350182,5469
6350187,5354
6350199,5665
6350306,
6350309,
6350323,
6350372,6256
6350390,4348
6350395,5140
6350416,6006
6350470,6039
6350472,5460
6350476,5057
6350495,4930
6350507,6102
6350522,4318
6350526,5722
6350552,5323
6350563,4249
6350575,5592
6350620,5118
6350634,5731
6350644,5926
6350692,5502
6350694,5340
6350695,5188
6350696,4792
6350717,4539
6350764,5860
6350802,4857
6350812,6116
6350828,5379
6350840,5128
6350847,5697
6350851,5972
6350882,5736
6350918,4946
6350936,5944
6350952,6029
6350976,5006
6351084,5614
6351097,5519
6351114,5624
6351151,4319
6351177,5802
6351194,5634
6351230,5668
6351242,5264
6351285,
6351368,4820
6351376,5830
6351388,5272
6351472,5913
6351473,4647
6351475,5092
6351493,4164
6351499,5162
6351500,5539
6351558,4572
6351570,5558
6351572,4002
6351577,5897
6351582,5593
6351602,5021
6351616,5687
6351629,5954
6351650,5339
6351674,5544
6351754,4310
6351761,5350
6351794,5405
6351822,5438
6351833,5671
6351838,4210
6351958,4285
6352025,5765
6352043,4021
6352133,
6352228,4587
6352261,4816
6352287,5426
6352349,5798
6352355,3849
6352407,4952
6352430,9438
6352458,5668
6352482,5793
6352493,5969
6352540,4122
6352630,5951
6352685,5905
6352686,5241
6352698,5932
6352713,6297
6352714,6304
6352747,5545
6352764,5575
6352768,5618
6352773,5546
6352776,5552
6352785,4895
6352802,4864
6352839,6239
6352856,
6352886,5068
6352894,5882
6352901,3641
6352909,5886
6352922,6045
6352940,4883
6352951,4181
6352962,6755
6352981,5709
6353002,6093
6353010,6012
6353015,5157
6353059,5473
6353078,5222
6353083,5499
6353125,5776
6353198,5317
6353203,6102
6353222,5847
6353241,5133
6355939,5113
6356002,6134
6356038,4952
6356088,5908
6356115,6197
6356144,3863
6356149,5878
6356192,6143
6356207,4883
6356221,5508
6356226,6061
6356251,6422
6356272,5784
6356277,4323
6356292,5786
6356331,6256
6356337,4782
6356344,5506
6356400,4242
6356434,5201
6356506,6007
6356510,5677
6356532,5778
6356545,4878
6356556,5648
6356569,6156
6356576,6207
6356581,5009
6356584,5609
6356627,6388
6356637,6024
6356673,5555
6356679,5083
6356692,5420
6356695,6266
6356719,5279
6356741,4917
6356790,5687
6356834,4787
6356841,5680
6356847,5040
6356856,3464
6356885,5862
6356889,6011
6356901,5826
6356928,7352
6356984,5327
6356995,5923
6357002,5255
6357015,6145
6357017,4804
6357066,5831
6357076,5930
6357083,4747
6357113,4035
6357165,6084
6357181,4936
6357201,6248
6357219,6007
6357225,5746
6357290,5751
6357316,
6357331,5452
6357333,6375
6357366,5652
6357422,5590
6357474,5634
6357536,6014
6357549,5156
6357552,6051
6357581,4907
6357586,6051
6357665,5607
6357667,6853
6357669,6226
6357680,6142
6357684,5692
6357692,5686
6357702,7316
6357709,5003
6357716,5950
6357719,5884
6357744,4388
6357765,5935
6357770,4597
6357774,6333
6357780,5600
6357795,7356
6357800,5287
6357802,6562
6357843,5405
6357860,5683
6357872,6131
6357879,5017
6357884,6830
6357902,4061
6357904,5198
6357909,5032
6357913,4060
6357914,4964
6357958,
6357989,5399
6358021,5865
6358042,5129
6358070,4964
6358088,5339
6358095,5774
6358109,6386
6358125,4829
6358149,4901
6358194,6205
6358198,5328
6358215,5978
6358280,4717
6358357,6009
6358396,5978
6358402,6139
6358416,5607
6358426,6284
6358453,6003
6358455,4591
6358466,4807
6358475,5857
6358478,5830
6358509,5102
6358531,5678
6358559,5661
6358570,4341
6358594,5715
6358624,5537
6358667,6423
6358670,5905
6358676,5556
6358695,4787
6358701,5675
6358722,6019
6358735,3677
6358759,5858
6358817,4533
6358854,5810
6358862,5577
6358893,5957
6358894,5399
6358897,6092
6358935,5983
6358937,5133
6358952,6066
6358955,5884
6358963,6125
6358968,
6358970,4887
6358972,6381
6358977,4899
6358981,5447
6358993,5614
6358998,4942
6359009,4607
6359017,5320
6359025,5795
6359043,5671
6359052,5531
6359082,6071
6359087,4730
6359088,6647
6359105,4750
6359140,5442
6359175,5342
6359185,5353
6359228,6779
6359260,5413
6359262,5731
6359292,5430
6359295,5564
6359298,4996
6359312,5235
6359320,5602
6359337,5988
6359339,5119
6359388,6236
6359454,5034
6359509,5372
6359539,5706
6359560,4911
6359566,5797
6359576,5603
6359580,5497
6359592,5832
6359598,6160
6359635,5419
6359648,
6359688,4737
6359709,5586
6359718,5408
6359725,5759
6359743,6133
6359746,
6359768,5726
6359771,6078
6359798,5452
6359801,6386
6359802,4194
6359820,5776
6359846,5485
6359867,5979
6359881,5567
6359882,4744
6359888,5081
6359889,5417
6359890,4908
6359893,5985
6359924,5398
6359926,5668
6359929,5460
6359932,5602
6359968,
6359981,4958
6360007,
6360104,4803
6361986,4869
6362032,5786
6362046,5863
6362068,5090
6362069,5901
6362153,5952
6362157,5698
6362163,5893
6362164,5213
6362177,5086
6362179,6028
6362190,3842
6362197,4821
6362206,
6362219,5932
6362229,5307
6362230,5922
6362251,5664
6362275,5582
6362279,6636
6362324,5030
6362326,6439
6362332,5668
